Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;VCell_Max;VCell_Min;Max_Del_V;Avg_Del_V
2020-3-13;9:10:15;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:16;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:17;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:18;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:19;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:20;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:21;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:22;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:23;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:24;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:25;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:26;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:27;0,00;0,00;0,0;0,0;3,980;3,980;0,000;0,000;
2020-3-13;9:10:28;54,60;0,00;42,0;32,0;3,666;3,599;0,067;0,042;
2020-3-13;9:10:29;54,60;0,00;42,0;32,0;3,666;3,599;0,067;0,042;
2020-3-13;9:10:29;54,60;0,00;42,0;32,0;3,668;3,598;0,070;0,042;
2020-3-13;9:10:30;54,61;0,00;42,0;32,0;3,667;3,600;0,068;0,041;
2020-3-13;9:10:30;54,61;0,00;42,0;32,0;3,667;3,600;0,068;0,042;
2020-3-13;9:10:31;54,60;0,00;42,0;32,0;3,667;3,599;0,069;0,042;
2020-3-13;9:10:31;54,61;0,00;42,0;32,0;3,668;3,599;0,069;0,042;
2020-3-13;9:10:32;54,61;0,00;42,0;32,0;3,668;3,599;0,069;0,042;
2020-3-13;9:10:32;54,60;0,00;42,0;32,0;3,668;3,601;0,067;0,040;
2020-3-13;9:10:33;54,60;0,00;42,0;32,0;3,669;3,598;0,072;0,044;
2020-3-13;9:10:33;54,61;0,00;42,0;32,0;3,669;3,598;0,072;0,044;
2020-3-13;9:10:34;54,61;0,00;42,0;32,0;3,671;3,598;0,072;0,042;
2020-3-13;9:10:34;54,61;0,00;42,0;32,0;3,671;3,598;0,072;0,042;
2020-3-13;9:10:35;54,60;0,00;42,0;32,0;3,670;3,598;0,072;0,042;
2020-3-13;9:10:35;54,62;0,00;42,0;32,0;3,670;3,600;0,070;0,041;
2020-3-13;9:10:36;54,62;0,00;42,0;32,0;3,670;3,600;0,070;0,041;
2020-3-13;9:10:36;54,59;-0,07;42,0;32,0;3,667;3,598;0,069;0,042;
2020-3-13;9:10:37;54,61;0,00;42,0;32,0;3,668;3,599;0,069;0,042;
2020-3-13;9:10:37;54,61;0,00;42,0;32,0;3,668;3,599;0,069;0,042;
2020-3-13;9:10:38;54,61;0,00;42,0;32,0;3,672;3,599;0,073;0,042;
2020-3-13;9:10:38;54,61;0,00;42,0;32,0;3,667;3,600;0,068;0,041;
2020-3-13;9:10:39;54,61;0,00;42,0;32,0;3,667;3,600;0,068;0,041;
2020-3-13;9:10:39;54,61;0,00;42,0;32,0;3,669;3,600;0,069;0,041;
2020-3-13;9:10:40;54,60;0,00;42,0;32,0;3,671;3,598;0,073;0,043;
2020-3-13;9:10:40;54,60;0,00;42,0;32,0;3,671;3,598;0,073;0,043;
2020-3-13;9:10:41;54,60;0,00;42,0;32,0;3,667;3,598;0,069;0,043;
2020-3-13;9:10:41;54,60;0,00;42,0;32,0;3,669;3,601;0,068;0,041;
2020-3-13;9:10:42;54,61;0,00;42,0;32,0;3,669;3,601;0,068;0,041;
2020-3-13;9:10:42;54,60;0,00;42,0;32,0;3,667;3,599;0,068;0,042;
2020-3-13;9:10:43;54,60;0,00;42,0;32,0;3,670;3,598;0,072;0,043;
2020-3-13;9:10:43;54,60;0,00;42,0;31,0;3,670;3,598;0,072;0,043;
2020-3-13;9:10:44;54,60;0,00;42,0;32,0;3,664;3,598;0,066;0,042;
2020-3-13;9:10:44;54,60;0,00;42,0;32,0;3,666;3,597;0,069;0,043;
2020-3-13;9:10:45;54,60;0,00;42,0;32,0;3,666;3,597;0,069;0,043;
2020-3-13;9:10:45;54,60;0,00;42,0;32,0;3,668;3,597;0,071;0,043;
2020-3-13;9:10:46;54,60;0,00;42,0;32,0;3,671;3,598;0,073;0,042;
2020-3-13;9:10:46;54,60;0,00;42,0;32,0;3,671;3,598;0,073;0,042;
2020-3-13;9:10:47;54,60;-0,07;42,0;32,0;3,670;3,598;0,072;0,043;
2020-3-13;9:10:47;54,60;0,00;42,0;32,0;3,670;3,598;0,072;0,043;
2020-3-13;9:10:48;54,60;0,00;42,0;32,0;3,663;3,599;0,065;0,042;
2020-3-13;9:10:48;54,60;0,00;42,0;32,0;3,665;3,598;0,067;0,042;
2020-3-13;9:10:49;54,60;0,00;42,0;32,0;3,665;3,598;0,067;0,042;
2020-3-13;9:10:49;54,61;0,00;42,0;32,0;3,671;3,599;0,071;0,042;
2020-3-13;9:10:50;54,60;0,00;42,0;32,0;3,667;3,598;0,068;0,042;
2020-3-13;9:10:50;54,60;0,00;42,0;32,0;3,667;3,598;0,068;0,042;
2020-3-13;9:10:51;54,60;0,00;42,0;32,0;3,663;3,597;0,066;0,043;
2020-3-13;9:10:51;54,60;0,00;42,0;32,0;3,662;3,598;0,064;0,042;
2020-3-13;9:10:52;54,60;-0,07;42,0;32,0;3,662;3,598;0,064;0,042;
2020-3-13;9:10:52;54,60;0,06;42,0;32,0;3,669;3,599;0,069;0,041;
2020-3-13;9:10:53;54,61;0,00;42,0;32,0;3,670;3,598;0,072;0,042;
2020-3-13;9:10:53;54,61;0,00;42,0;32,0;3,670;3,598;0,072;0,042;
2020-3-13;9:10:54;54,61;0,00;42,0;32,0;3,671;3,598;0,072;0,043;
2020-3-13;9:10:54;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:55;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:55;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:56;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:56;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:57;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:57;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:58;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:58;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:59;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:10:59;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:0;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:0;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:1;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:1;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:2;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:2;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:3;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:3;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:4;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:4;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:5;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:5;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:6;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:6;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
2020-3-13;9:11:7;54,61;0,00;42,0;32,0;3,669;3,598;0,071;0,043;
